epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.77,0.69,4.62,0.66,3.72,3.73,3.48,3.81
2,4.61,0.67,4.32,0.62,1.73,3.85,1.47,3.79
3,4.38,0.63,3.73,0.53,1.55,3.87,1.42,3.8
4,3.87,0.57,2.67,0.42,1.48,3.98,1.48,4.03
5,3.33,0.55,2.48,0.37,1.46,3.73,1.48,3.71
6,3.17,0.53,2.64,0.36,2.73,3.79,1.68,3.77
7,3.06,0.5,2.46,0.37,1.57,4.01,1.57,4.07
8,2.95,0.48,2.19,0.38,1.51,4.1,1.61,4.13
9,2.84,0.47,2.05,0.38,1.52,3.99,1.5,4.03
10,2.75,0.46,1.88,0.36,1.55,3.78,1.51,3.8
11,2.66,0.45,1.83,0.35,1.51,3.66,1.46,3.72
12,2.6,0.45,1.8,0.33,1.51,3.72,1.57,3.74
13,2.56,0.44,1.77,0.32,1.53,3.72,1.65,3.72
14,2.53,0.43,1.75,0.31,1.53,3.66,1.61,3.62
15,2.5,0.42,1.75,0.3,1.5,3.58,1.49,3.6
16,2.49,0.42,1.77,0.29,1.48,3.58,1.42,3.57
17,2.5,0.42,3.16,0.36,2.68,3.6,2.94,3.64
18,2.58,0.42,1.73,0.29,1.44,3.59,1.42,3.54
19,2.47,0.42,1.73,0.29,1.45,3.54,1.42,3.46
20,2.44,0.41,1.72,0.29,1.44,3.53,1.38,3.39
21,2.42,0.41,1.71,0.28,1.43,3.67,1.41,3.49
22,2.42,0.41,1.7,0.28,1.42,3.76,1.41,3.72
23,2.4,0.4,1.72,0.28,1.41,3.76,1.38,3.72
24,2.39,0.4,1.7,0.28,1.43,3.74,1.4,3.69
25,2.37,0.4,1.69,0.28,1.45,3.69,1.44,3.51
26,2.36,0.4,1.68,0.28,1.43,3.67,1.4,3.44
27,2.36,0.4,1.68,0.27,1.39,3.65,1.38,3.41
28,2.35,0.4,1.67,0.27,1.42,3.68,1.42,3.46
29,2.34,0.39,1.67,0.27,1.42,3.69,1.4,3.47
30,2.34,0.39,1.68,0.27,1.4,3.71,1.39,3.5
31,2.33,0.39,1.66,0.27,1.45,3.73,1.46,3.59
32,2.32,0.39,1.67,0.27,1.43,3.75,1.42,3.67
33,2.32,0.39,1.66,0.27,1.39,3.78,1.39,3.71
34,2.31,0.39,1.67,0.27,1.43,3.78,1.43,3.7
35,2.3,0.39,1.65,0.27,1.43,3.79,1.44,3.7
36,2.3,0.38,1.65,0.27,1.42,3.8,1.42,3.7
37,2.29,0.38,1.65,0.27,1.43,3.84,1.44,3.8
38,2.28,0.38,1.64,0.27,1.4,3.85,1.39,3.82
39,2.28,0.38,1.64,0.27,1.43,3.86,1.44,3.78
40,2.27,0.38,1.64,0.27,1.42,3.87,1.42,3.85
41,2.26,0.38,1.63,0.26,1.41,3.88,1.41,3.85
42,2.26,0.38,1.63,0.26,1.42,3.89,1.45,3.89
43,2.25,0.38,1.62,0.26,1.42,3.9,1.47,3.89
44,2.25,0.37,1.62,0.26,1.4,3.9,1.4,3.87
45,2.24,0.37,1.61,0.26,1.43,3.92,1.49,3.91
46,2.23,0.37,1.61,0.26,1.39,3.88,1.4,3.89
47,2.23,0.37,1.6,0.26,1.43,3.92,1.5,3.93
48,2.22,0.37,1.61,0.26,1.39,3.89,1.39,3.86
49,2.22,0.37,1.6,0.26,1.44,3.93,1.53,3.96
50,2.21,0.37,1.6,0.26,1.38,3.88,1.39,3.86
51,2.21,0.37,1.63,0.27,1.43,3.94,1.5,3.97
52,2.21,0.37,1.59,0.26,1.37,3.89,1.38,3.88
53,2.21,0.37,1.61,0.26,1.42,3.92,1.48,3.89
54,2.2,0.37,1.59,0.26,1.37,3.91,1.38,3.9
55,2.2,0.37,1.58,0.26,1.4,3.92,1.42,3.92
56,2.19,0.36,1.59,0.26,1.4,3.91,1.39,3.9
57,2.19,0.36,1.57,0.26,1.38,3.89,1.37,3.87
58,2.18,0.36,1.57,0.26,1.37,3.91,1.38,3.89
59,2.18,0.36,1.56,0.26,1.41,3.9,1.43,3.88
60,2.17,0.36,1.58,0.26,1.36,3.89,1.38,3.87
61,2.17,0.36,1.56,0.25,1.38,3.88,1.41,3.87
62,2.17,0.36,1.57,0.26,1.35,3.86,1.36,3.84
63,2.17,0.36,1.55,0.25,1.38,3.88,1.43,3.9
64,2.17,0.36,1.56,0.26,1.35,3.84,1.36,3.84
65,2.16,0.36,1.55,0.26,1.36,3.9,1.44,3.86
66,2.15,0.36,1.55,0.26,1.32,3.83,1.35,3.8
67,2.15,0.36,1.54,0.25,1.34,3.86,1.39,3.84
68,2.15,0.36,1.54,0.25,1.34,3.87,1.37,3.87
69,2.15,0.36,1.53,0.25,1.34,3.85,1.37,3.81
70,2.14,0.36,1.54,0.26,1.32,3.83,1.38,3.81
71,2.14,0.36,1.53,0.25,1.33,3.86,1.39,3.82
72,2.13,0.36,1.53,0.25,1.32,3.84,1.36,3.78
73,2.13,0.36,1.54,0.25,1.32,3.83,1.37,3.82
74,2.13,0.36,1.53,0.25,1.32,3.83,1.36,3.79
75,2.13,0.35,1.53,0.25,1.33,3.83,1.36,3.79
76,2.12,0.35,1.52,0.25,1.33,3.84,1.39,3.79
77,2.12,0.35,1.52,0.25,1.32,3.83,1.38,3.8
78,2.12,0.35,1.52,0.25,1.32,3.83,1.36,3.77
79,2.11,0.35,1.52,0.25,1.32,3.83,1.37,3.78
80,2.11,0.35,1.51,0.25,1.32,3.85,1.37,3.79
81,2.11,0.35,1.52,0.25,1.33,3.84,1.37,3.75
82,2.11,0.35,1.51,0.25,1.32,3.82,1.39,3.78
83,2.1,0.35,1.51,0.25,1.31,3.83,1.37,3.74
84,2.1,0.35,1.51,0.25,1.32,3.83,1.38,3.77
85,2.1,0.35,1.51,0.25,1.3,3.82,1.37,3.76
86,2.1,0.35,1.51,0.25,1.32,3.83,1.38,3.76
87,2.1,0.35,1.5,0.25,1.3,3.82,1.38,3.77
88,2.09,0.35,1.51,0.25,1.3,3.84,1.37,3.73
89,2.09,0.35,1.5,0.25,1.29,3.82,1.37,3.75
90,2.09,0.35,1.5,0.25,1.3,3.83,1.36,3.73
91,2.14,0.35,1.52,0.26,1.29,3.83,1.36,3.78
92,2.13,0.36,1.54,0.28,1.32,3.83,1.39,3.78
93,2.27,0.38,1.68,0.26,1.37,3.92,1.54,3.96
94,2.44,0.38,1.55,0.27,1.32,3.89,1.42,3.87
95,2.16,0.37,1.78,0.31,1.31,3.86,1.35,3.81
96,2.19,0.37,1.59,0.28,1.31,3.87,1.34,3.8
97,2.14,0.36,1.53,0.27,1.29,3.82,1.34,3.83
98,2.13,0.36,1.52,0.26,1.29,3.84,1.35,3.8
99,2.12,0.36,1.51,0.25,1.32,3.85,1.37,3.75
100,2.11,0.36,1.5,0.25,1.3,3.82,1.36,3.72
101,2.1,0.36,1.51,0.25,1.3,3.82,1.36,3.74
102,2.09,0.35,1.52,0.25,1.3,3.83,1.36,3.73
103,2.09,0.35,1.51,0.25,1.29,3.81,1.35,3.71
104,2.09,0.35,1.5,0.25,1.3,3.81,1.35,3.73
105,2.08,0.35,1.51,0.25,1.3,3.81,1.37,3.73
106,2.08,0.35,1.51,0.25,1.29,3.81,1.36,3.74
107,2.08,0.35,1.5,0.25,1.29,3.81,1.35,3.73
108,2.07,0.35,1.51,0.25,1.3,3.82,1.37,3.73
109,2.07,0.35,1.5,0.25,1.29,3.8,1.36,3.75
110,2.07,0.35,1.5,0.25,1.28,3.82,1.35,3.72
111,2.06,0.35,1.5,0.25,1.29,3.81,1.35,3.71
112,2.06,0.35,1.5,0.25,1.29,3.81,1.35,3.73
113,2.06,0.35,1.5,0.25,1.29,3.82,1.36,3.73
114,2.06,0.35,1.49,0.25,1.28,3.8,1.36,3.72
115,2.06,0.35,1.5,0.25,1.29,3.82,1.35,3.72
116,2.06,0.35,1.5,0.25,1.28,3.81,1.35,3.72
117,2.05,0.35,1.49,0.25,1.27,3.8,1.34,3.73
118,2.05,0.35,1.5,0.25,1.29,3.81,1.35,3.71
119,2.05,0.35,1.49,0.25,1.28,3.8,1.36,3.73
120,2.04,0.35,1.49,0.25,1.28,3.81,1.35,3.72
121,2.04,0.35,1.49,0.25,1.28,3.81,1.35,3.73
122,2.04,0.35,1.5,0.25,1.29,3.81,1.36,3.73
123,2.04,0.35,1.49,0.25,1.29,3.81,1.35,3.73
124,2.04,0.35,1.5,0.25,1.28,3.81,1.35,3.74
125,2.03,0.35,1.49,0.25,1.28,3.8,1.36,3.72
126,2.03,0.35,1.49,0.25,1.29,3.82,1.36,3.74
127,2.03,0.35,1.49,0.25,1.28,3.81,1.36,3.75
128,2.03,0.35,1.49,0.25,1.28,3.81,1.35,3.74
129,2.02,0.35,1.49,0.25,1.29,3.81,1.35,3.72
130,2.02,0.35,1.49,0.25,1.28,3.8,1.36,3.71
131,2.02,0.34,1.49,0.25,1.29,3.8,1.35,3.7
132,2.02,0.34,1.5,0.25,1.28,3.81,1.36,3.72
133,2.02,0.34,1.49,0.25,1.28,3.8,1.35,3.71
134,2.02,0.34,1.49,0.25,1.29,3.8,1.36,3.71
135,2.01,0.34,1.49,0.25,1.29,3.8,1.36,3.7
136,2.01,0.34,1.49,0.25,1.29,3.8,1.36,3.7
137,2.01,0.34,1.49,0.25,1.29,3.81,1.35,3.68
138,2.01,0.34,1.49,0.25,1.28,3.79,1.35,3.7
139,2.01,0.34,1.51,0.25,1.29,3.81,1.36,3.66
140,2.01,0.34,1.48,0.24,1.27,3.79,1.36,3.7
141,2.01,0.34,1.49,0.25,1.28,3.81,1.36,3.69
142,2.0,0.34,1.5,0.25,1.29,3.81,1.36,3.69
143,2.0,0.34,1.48,0.25,1.28,3.79,1.36,3.72
144,2.0,0.34,1.5,0.25,1.28,3.8,1.36,3.68
145,2.0,0.34,1.49,0.25,1.28,3.8,1.36,3.7
146,2.0,0.34,1.49,0.25,1.28,3.8,1.36,3.7
147,1.99,0.34,1.51,0.25,1.28,3.81,1.37,3.66
148,1.99,0.34,1.48,0.25,1.28,3.81,1.36,3.7
149,1.99,0.34,1.5,0.25,1.28,3.81,1.36,3.7
150,1.99,0.34,1.5,0.25,1.29,3.8,1.36,3.7
151,1.98,0.34,1.49,0.25,1.29,3.79,1.38,3.7
152,1.98,0.34,1.5,0.25,1.28,3.79,1.36,3.7
153,1.98,0.34,1.49,0.25,1.29,3.79,1.38,3.7
154,1.98,0.34,1.49,0.25,1.28,3.79,1.37,3.69
155,1.98,0.34,1.51,0.25,1.29,3.81,1.38,3.71
156,1.97,0.34,1.5,0.25,1.28,3.79,1.37,3.69
157,1.97,0.34,1.5,0.25,1.29,3.8,1.37,3.71
158,1.97,0.34,1.5,0.25,1.29,3.8,1.37,3.69
159,1.97,0.34,1.51,0.25,1.28,3.79,1.37,3.69
160,1.97,0.34,1.5,0.25,1.28,3.8,1.37,3.71
161,1.97,0.34,1.5,0.25,1.29,3.8,1.37,3.71
162,1.97,0.34,1.5,0.25,1.29,3.81,1.37,3.7
163,1.97,0.34,1.5,0.25,1.29,3.81,1.39,3.69
164,1.97,0.34,1.51,0.25,1.3,3.8,1.38,3.68
165,1.97,0.34,1.51,0.25,1.29,3.8,1.36,3.68
166,1.96,0.34,1.49,0.25,1.28,3.8,1.39,3.67
167,1.96,0.34,1.51,0.25,1.29,3.79,1.38,3.69
168,1.96,0.34,1.5,0.25,1.29,3.8,1.39,3.69
169,1.95,0.34,1.51,0.25,1.3,3.79,1.39,3.68
170,1.95,0.34,1.5,0.25,1.27,3.79,1.36,3.68
171,1.95,0.34,1.51,0.25,1.29,3.8,1.39,3.72
172,1.95,0.34,1.5,0.25,1.28,3.79,1.37,3.69
173,1.95,0.34,1.52,0.25,1.29,3.79,1.41,3.71
174,1.94,0.34,1.51,0.25,1.28,3.8,1.39,3.69
175,1.94,0.34,1.5,0.25,1.29,3.79,1.39,3.67
176,1.94,0.34,1.5,0.25,1.28,3.8,1.4,3.66
177,1.94,0.34,1.49,0.25,1.27,3.78,1.39,3.69
178,1.95,0.34,1.54,0.25,1.31,3.79,1.43,3.67
179,1.95,0.34,1.51,0.25,1.28,3.79,1.37,3.69
180,1.95,0.34,1.5,0.25,1.29,3.8,1.4,3.69
181,1.94,0.34,1.51,0.25,1.29,3.81,1.39,3.68
182,1.94,0.34,1.52,0.25,1.29,3.8,1.4,3.7
183,1.94,0.34,1.5,0.25,1.28,3.79,1.39,3.67
184,1.93,0.34,1.51,0.25,1.29,3.78,1.4,3.69
185,1.93,0.34,1.51,0.25,1.29,3.79,1.38,3.71
186,1.93,0.34,1.52,0.25,1.28,3.81,1.41,3.71
187,1.93,0.34,1.53,0.25,1.29,3.8,1.41,3.7
188,1.93,0.34,1.49,0.24,1.28,3.78,1.39,3.68
189,1.93,0.34,1.51,0.25,1.29,3.8,1.4,3.69
190,1.92,0.33,1.53,0.25,1.29,3.79,1.4,3.68
191,1.93,0.34,1.5,0.24,1.28,3.78,1.39,3.68
192,1.92,0.33,1.52,0.25,1.29,3.79,1.42,3.69
193,1.91,0.33,1.51,0.25,1.28,3.79,1.4,3.66
194,1.91,0.33,1.51,0.25,1.29,3.8,1.41,3.67
195,1.91,0.33,1.51,0.25,1.27,3.78,1.39,3.68
196,1.91,0.33,1.52,0.25,1.29,3.78,1.4,3.66
197,1.91,0.33,1.51,0.25,1.28,3.79,1.4,3.69
198,1.91,0.33,1.51,0.24,1.28,3.79,1.4,3.69
199,1.9,0.33,1.53,0.25,1.29,3.78,1.42,3.69
200,1.9,0.33,1.52,0.25,1.27,3.79,1.39,3.69
